"","id","name","timestamps","date","time","fix","lat","long","zone","northing","easting","hdop","satellites"
"4542","F737870","Woody","2023-07-18 05:15:07","2023-07-18","05:15","Resolved QFP",58.753647,-93.500419,"15V",6512729,471045,1.1,11
"4543","F737870","Woody","2023-07-18 05:30:08","2023-07-18","05:30","Resolved QFP",58.75298,-93.502797,"15V",6512656,470907,1,8
"4544","F737870","Woody","2023-07-18 05:45:06","2023-07-18","05:45","Resolved QFP",58.757236,-93.51171,"15V",6513134,470395,1.3,9
"4545","F737870","Woody","2023-07-19 06:00:07","2023-07-19","06:00","Resolved QFP",58.748745,-93.550703,"15V",6512206,468131,1.1,10
"4546","F737870","Woody","2023-07-19 06:15:07","2023-07-19","06:15","Resolved QFP",58.747961,-93.554747,"15V",6512121,467896,1.1,9
"4547","F737870","Woody","2023-07-19 06:30:07","2023-07-19","06:30","Resolved QFP",58.747163,-93.557755,"15V",6512033,467721,0.9,10
"4548","F737870","Woody","2023-07-19 06:45:09","2023-07-19","06:45","Resolved QFP",58.747251,-93.552311,"15V",6512041,468036,1.2,7
"4549","F737870","Woody","2023-07-19 07:00:10","2023-07-19","07:00","Resolved QFP",58.751497,-93.549216,"15V",6512512,468219,0.8,11
"4550","F737870","Woody","2023-07-19 07:15:09","2023-07-19","07:15","Resolved QFP",58.753195,-93.544925,"15V",6512699,468469,0.8,11
"4551","F737870","Woody","2023-07-19 07:30:09","2023-07-19","07:30","Resolved QFP",58.751484,-93.540405,"15V",6512506,468729,0.9,10
"4552","F737870","Woody","2023-07-19 07:45:07","2023-07-19","07:45","Resolved QFP",58.75176,-93.520686,"15V",6512528,469871,0.9,10
"4553","F737870","Woody","2023-07-19 08:00:08","2023-07-19","08:00","Resolved QFP",58.749001,-93.509329,"15V",6512216,470525,1.1,9
"4554","F737870","Woody","2023-07-19 08:15:07","2023-07-19","08:15","Resolved QFP",58.749884,-93.50461,"15V",6512312,470799,0.7,12
"4555","F737870","Woody","2023-07-19 08:30:08","2023-07-19","08:30","Resolved QFP",58.749403,-93.49872,"15V",6512256,471140,2.1,8
"4556","F737870","Woody","2023-07-19 08:45:07","2023-07-19","08:45","Resolved QFP",58.754759,-93.508009,"15V",6512856,470607,2,7
"4557","F737870","Woody","2023-07-19 09:00:07","2023-07-19","09:00","Resolved QFP",58.7613,-93.520787,"15V",6513590,469873,1.5,9
"4558","F737870","Woody","2023-07-19 09:15:07","2023-07-19","09:15","Resolved QFP",58.766492,-93.523631,"15V",6514170,469713,0.9,9
"4559","F737870","Woody","2023-07-19 09:30:14","2023-07-19","09:30","Resolved QFP",58.768849,-93.524836,"15V",6514433,469645,1.2,8
"4560","F737870","Woody","2023-07-19 09:45:12","2023-07-19","09:45","Resolved QFP",58.769112,-93.527414,"15V",6514463,469496,1.1,8
"4561","F737870","Woody","2023-07-19 10:00:08","2023-07-19","10:00","Resolved QFP",58.769108,-93.527404,"15V",6514463,469497,1.1,10
"4562","F737870","Woody","2023-07-19 10:15:08","2023-07-19","10:15","Resolved QFP",58.769159,-93.527404,"15V",6514468,469497,2.1,6
"4563","F737870","Woody","2023-07-19 10:30:11","2023-07-19","10:30","Resolved QFP",58.769117,-93.527377,"15V",6514464,469499,1.4,8
"4564","F737870","Woody","2023-07-19 10:45:17","2023-07-19","10:45","Resolved QFP",58.769115,-93.527242,"15V",6514463,469506,2.1,7
"4565","F737870","Woody","2023-07-19 11:00:14","2023-07-19","11:00","Resolved QFP",58.769019,-93.527202,"15V",6514453,469509,1.9,6
"4566","F737870","Woody","2023-07-19 11:15:10","2023-07-19","11:15","Resolved QFP",58.769098,-93.527069,"15V",6514461,469516,2.1,8
"4567","F737870","Woody","2023-07-19 11:30:15","2023-07-19","11:30","Resolved QFP",58.769165,-93.527099,"15V",6514469,469515,10.9,5
"4568","F737870","Woody","2023-07-19 11:45:23","2023-07-19","11:45","Resolved QFP",58.769157,-93.527139,"15V",6514468,469512,5.1,6
"4569","F737870","Woody","2023-07-20 18:00:21","2023-07-20","18:00","Resolved QFP",58.761715,-93.5475,"15V",6513649,468328,2.2,6
"4570","F737870","Woody","2023-07-20 18:15:12","2023-07-20","18:15","Resolved QFP",58.761726,-93.547593,"15V",6513650,468323,1.1,8
"4571","F737870","Woody","2023-07-20 18:30:07","2023-07-20","18:30","Resolved QFP",58.761731,-93.547559,"15V",6513651,468325,0.9,9
"4572","F737870","Woody","2023-07-20 18:45:08","2023-07-20","18:45","Resolved QFP",58.761751,-93.547595,"15V",6513653,468323,1.3,8
"4573","F737870","Woody","2023-07-20 19:00:08","2023-07-20","19:00","Resolved QFP",58.761728,-93.547561,"15V",6513650,468325,1.1,7
"4574","F737870","Woody","2023-07-20 19:15:08","2023-07-20","19:15","Resolved QFP",58.761726,-93.547598,"15V",6513650,468322,1,9
"4575","F737870","Woody","2023-07-20 19:30:09","2023-07-20","19:30","Resolved QFP",58.761708,-93.547538,"15V",6513648,468326,1,9
"4576","F737870","Woody","2023-07-20 19:45:11","2023-07-20","19:45","Resolved QFP",58.76172,-93.547588,"15V",6513649,468323,1.8,7
"4577","F737870","Woody","2023-07-20 20:00:07","2023-07-20","20:00","Resolved QFP",58.761723,-93.547535,"15V",6513650,468326,2.5,7
"4578","F737870","Woody","2023-07-20 20:15:13","2023-07-20","20:15","Resolved QFP",58.761745,-93.547631,"15V",6513652,468320,2.5,8
"4579","F737870","Woody","2023-07-20 20:30:11","2023-07-20","20:30","Resolved QFP",58.761816,-93.547636,"15V",6513660,468320,2.5,6
"4580","F737870","Woody","2023-07-20 20:45:08","2023-07-20","20:45","Resolved QFP",58.761785,-93.547663,"15V",6513657,468319,2.1,7
"4581","F737870","Woody","2023-07-20 21:15:11","2023-07-20","21:15","Resolved QFP",58.761729,-93.547576,"15V",6513650,468324,1.1,8
"4582","F737870","Woody","2023-07-20 21:30:12","2023-07-20","21:30","Resolved QFP",58.761706,-93.547675,"15V",6513648,468318,2.1,6
"4583","F737870","Woody","2023-07-20 21:45:09","2023-07-20","21:45","Resolved QFP",58.761716,-93.547571,"15V",6513649,468324,1.2,7
"4584","F737870","Woody","2023-07-20 22:00:08","2023-07-20","22:00","Resolved QFP",58.761739,-93.547564,"15V",6513651,468324,1,9
"4585","F737870","Woody","2023-07-20 22:15:09","2023-07-20","22:15","Resolved QFP",58.761716,-93.547551,"15V",6513649,468325,0.9,9
"4586","F737870","Woody","2023-07-20 22:30:06","2023-07-20","22:30","Resolved QFP",58.76212,-93.549746,"15V",6513695,468198,1.5,9
"4587","F737870","Woody","2023-07-20 22:45:10","2023-07-20","22:45","Resolved QFP",58.760075,-93.551535,"15V",6513468,468093,1.7,7
"4588","F737870","Woody","2023-07-20 23:00:06","2023-07-20","23:00","Resolved QFP",58.76065,-93.55812,"15V",6513535,467713,3.1,6
"4589","F737870","Woody","2023-07-20 23:15:10","2023-07-20","23:15","Resolved QFP",58.760647,-93.558148,"15V",6513535,467711,1.5,7
"4590","F737870","Woody","2023-07-20 23:30:06","2023-07-20","23:30","Resolved QFP",58.760663,-93.558264,"15V",6513537,467704,1.6,7
"4591","F737870","Woody","2023-07-20 23:45:07","2023-07-20","23:45","Resolved QFP",58.760684,-93.558072,"15V",6513539,467716,4.7,6
"4592","F737870","Woody","2023-07-21 12:00:10","2023-07-21","12:00","Resolved QFP",58.768731,-93.527716,"15V",6514421,469479,2.4,6
"4593","F737870","Woody","2023-07-21 12:15:07","2023-07-21","12:15","Resolved QFP",58.76848,-93.52594,"15V",6514392,469581,1.3,7
"4594","F737870","Woody","2023-07-21 12:45:25","2023-07-21","12:45","Resolved QFP",58.768341,-93.528041,"15V",6514377,469460,2,6
"4595","F737870","Woody","2023-07-21 13:00:08","2023-07-21","13:00","Resolved QFP",58.768249,-93.528125,"15V",6514367,469455,1.2,8
"4596","F737870","Woody","2023-07-21 13:15:10","2023-07-21","13:15","Resolved QFP",58.768148,-93.528039,"15V",6514356,469459,2.9,6
"4597","F737870","Woody","2023-07-21 13:30:07","2023-07-21","13:30","Resolved QFP",58.768221,-93.528029,"15V",6514364,469460,2.2,7
"4598","F737870","Woody","2023-07-21 13:45:14","2023-07-21","13:45","Resolved QFP",58.768115,-93.528501,"15V",6514353,469433,2.6,7
"4599","F737870","Woody","2023-07-21 14:00:09","2023-07-21","14:00","Resolved QFP",58.768123,-93.52835,"15V",6514353,469441,3.2,7
"4600","F737870","Woody","2023-07-21 14:15:09","2023-07-21","14:15","Resolved QFP",58.768151,-93.528311,"15V",6514356,469444,2.3,8
"4601","F737870","Woody","2023-07-21 14:30:12","2023-07-21","14:30","Resolved QFP",58.768183,-93.528295,"15V",6514360,469445,1.9,8
"4602","F737870","Woody","2023-07-21 14:45:11","2023-07-21","14:45","Resolved QFP",58.768187,-93.528216,"15V",6514360,469449,1.4,8
"4603","F737870","Woody","2023-07-21 15:00:07","2023-07-21","15:00","Resolved QFP",58.768202,-93.528153,"15V",6514362,469453,1.7,8
"4604","F737870","Woody","2023-07-21 15:15:11","2023-07-21","15:15","Resolved QFP",58.768188,-93.528197,"15V",6514360,469450,0.9,9
"4605","F737870","Woody","2023-07-21 15:30:07","2023-07-21","15:30","Resolved QFP",58.768239,-93.528179,"15V",6514366,469451,0.7,12
"4606","F737870","Woody","2023-07-21 15:45:08","2023-07-21","15:45","Resolved QFP",58.767603,-93.526468,"15V",6514295,469550,1.3,8
"4607","F737870","Woody","2023-07-21 16:00:10","2023-07-21","16:00","Resolved QFP",58.765101,-93.523637,"15V",6514015,469711,1.4,7
"4608","F737870","Woody","2023-07-21 16:15:13","2023-07-21","16:15","Resolved QFP",58.765179,-93.52378,"15V",6514023,469703,1.8,7
"4609","F737870","Woody","2023-07-21 16:30:20","2023-07-21","16:30","Resolved QFP",58.76516,-93.523817,"15V",6514021,469701,1.6,6
"4610","F737870","Woody","2023-07-21 16:45:26","2023-07-21","16:45","Resolved QFP",58.765191,-93.523648,"15V",6514025,469711,3.3,6
"4611","F737870","Woody","2023-07-21 17:00:19","2023-07-21","17:00","Resolved QFP",58.765174,-93.52371,"15V",6514023,469707,2,6
"4612","F737870","Woody","2023-07-21 17:15:21","2023-07-21","17:15","Resolved QFP",58.765158,-93.523693,"15V",6514021,469708,0.9,9
"4613","F737870","Woody","2023-07-21 17:30:09","2023-07-21","17:30","Resolved QFP",58.765432,-93.52285,"15V",6514051,469757,1.1,9
"4614","F737870","Woody","2023-07-21 17:45:08","2023-07-21","17:45","Resolved QFP",58.766915,-93.513974,"15V",6514212,470272,1.4,7
"4615","F737870","Woody","2023-07-22 00:00:07","2023-07-22","00:00","Resolved QFP",58.765201,-93.523747,"15V",6514026,469705,1.4,7
"4616","F737870","Woody","2023-07-22 00:15:07","2023-07-22","00:15","Resolved QFP",58.763141,-93.520578,"15V",6513795,469887,1.8,7
"4617","F737870","Woody","2023-07-22 00:30:07","2023-07-22","00:30","Resolved QFP",58.762416,-93.515632,"15V",6513712,470172,1.1,8
"4618","F737870","Woody","2023-07-22 00:45:07","2023-07-22","00:45","Resolved QFP",58.762247,-93.510268,"15V",6513691,470482,1.2,8
"4619","F737870","Woody","2023-07-22 01:00:07","2023-07-22","01:00","Resolved QFP",58.760172,-93.507903,"15V",6513459,470617,1.3,9
"4620","F737870","Woody","2023-07-22 01:15:07","2023-07-22","01:15","Resolved QFP",58.756442,-93.502617,"15V",6513041,470920,1.6,8
"4621","F737870","Woody","2023-07-22 01:30:07","2023-07-22","01:30","Resolved QFP",58.752848,-93.497099,"15V",6512639,471236,1.4,9
"4622","F737870","Woody","2023-07-22 01:45:08","2023-07-22","01:45","Resolved QFP",58.7515,-93.491417,"15V",6512486,471564,1.2,8
"4623","F737870","Woody","2023-07-22 02:00:07","2023-07-22","02:00","Resolved QFP",58.747885,-93.490824,"15V",6512083,471595,2.3,7
"4624","F737870","Woody","2023-07-22 02:15:07","2023-07-22","02:15","Resolved QFP",58.746088,-93.494851,"15V",6511885,471361,1.9,8
"4625","F737870","Woody","2023-07-22 02:30:08","2023-07-22","02:30","Resolved QFP",58.747271,-93.502439,"15V",6512020,470923,1.3,9
"4626","F737870","Woody","2023-07-22 02:45:06","2023-07-22","02:45","Resolved QFP",58.747982,-93.503072,"15V",6512099,470887,1.1,9
"4627","F737870","Woody","2023-07-22 03:00:07","2023-07-22","03:00","Resolved QFP",58.748994,-93.511502,"15V",6512216,470400,1.3,10
"4628","F737870","Woody","2023-07-22 03:15:07","2023-07-22","03:15","Resolved QFP",58.753991,-93.516739,"15V",6512775,470101,1.2,8
"4629","F737870","Woody","2023-07-22 03:30:08","2023-07-22","03:30","Resolved QFP",58.759494,-93.51722,"15V",6513388,470078,1.3,8
"4630","F737870","Woody","2023-07-22 03:45:08","2023-07-22","03:45","Resolved QFP",58.76591,-93.523144,"15V",6514105,469741,1,9
"4631","F737870","Woody","2023-07-22 04:00:07","2023-07-22","04:00","Resolved QFP",58.767562,-93.524907,"15V",6514289,469640,1.1,8
"4632","F737870","Woody","2023-07-22 04:15:07","2023-07-22","04:15","Resolved QFP",58.761595,-93.522807,"15V",6513624,469756,1.3,8
"4633","F737870","Woody","2023-07-22 04:30:08","2023-07-22","04:30","Resolved QFP",58.75797,-93.523958,"15V",6513221,469687,2.4,7
"4634","F737870","Woody","2023-07-22 04:45:08","2023-07-22","04:45","Resolved QFP",58.75731,-93.53376,"15V",6513152,469119,1.6,9
"4635","F737870","Woody","2023-07-22 05:00:07","2023-07-22","05:00","Resolved QFP",58.755156,-93.539587,"15V",6512915,468780,2.3,8
"4636","F737870","Woody","2023-07-22 05:15:08","2023-07-22","05:15","Resolved QFP",58.754566,-93.543314,"15V",6512851,468564,2,7
"4637","F737870","Woody","2023-07-22 05:30:07","2023-07-22","05:30","Resolved QFP",58.753059,-93.548978,"15V",6512686,468235,1.6,9
"4638","F737870","Woody","2023-07-22 05:45:07","2023-07-22","05:45","Resolved QFP",58.753085,-93.54913,"15V",6512689,468226,0.9,11
"4639","F737870","Woody","2023-07-23 06:00:06","2023-07-23","06:00","Resolved QFP",58.751047,-93.549066,"15V",6512462,468228,0.9,10
"4640","F737870","Woody","2023-07-23 06:15:07","2023-07-23","06:15","Resolved QFP",58.756829,-93.542618,"15V",6513102,468606,0.9,10
"4641","F737870","Woody","2023-07-23 06:30:06","2023-07-23","06:30","Resolved QFP",58.757101,-93.539626,"15V",6513131,468779,0.8,11
"4642","F737870","Woody","2023-07-23 06:45:06","2023-07-23","06:45","Resolved QFP",58.757103,-93.53964,"15V",6513132,468779,1.2,8
"4643","F737870","Woody","2023-07-23 07:00:10","2023-07-23","07:00","Resolved QFP",58.760276,-93.52091,"15V",6513476,469865,0.8,10
"4644","F737870","Woody","2023-07-23 07:15:06","2023-07-23","07:15","Resolved QFP",58.76687,-93.524514,"15V",6514212,469662,1.3,9
"4645","F737870","Woody","2023-07-23 07:30:07","2023-07-23","07:30","Resolved QFP",58.766672,-93.523567,"15V",6514190,469717,1.2,8
"4646","F737870","Woody","2023-07-23 07:45:06","2023-07-23","07:45","Resolved QFP",58.767249,-93.525002,"15V",6514254,469634,1.1,9
"4647","F737870","Woody","2023-07-23 08:00:07","2023-07-23","08:00","Resolved QFP",58.767257,-93.524565,"15V",6514255,469660,0.8,11
"4648","F737870","Woody","2023-07-23 08:15:09","2023-07-23","08:15","Resolved QFP",58.767286,-93.524188,"15V",6514258,469681,1.7,8
"4649","F737870","Woody","2023-07-23 08:30:07","2023-07-23","08:30","Resolved QFP",58.767615,-93.524628,"15V",6514295,469656,1.2,11
"4650","F737870","Woody","2023-07-23 08:45:13","2023-07-23","08:45","Resolved QFP",58.76853,-93.5234,"15V",6514396,469728,3,6
"4651","F737870","Woody","2023-07-23 09:00:09","2023-07-23","09:00","Resolved QFP",58.767275,-93.521072,"15V",6514256,469862,1,8
"4652","F737870","Woody","2023-07-23 09:15:06","2023-07-23","09:15","Resolved QFP",58.764386,-93.520163,"15V",6513934,469912,0.9,10
"4653","F737870","Woody","2023-07-23 09:30:07","2023-07-23","09:30","Resolved QFP",58.761955,-93.514265,"15V",6513660,470251,0.9,10
"4654","F737870","Woody","2023-07-23 09:45:07","2023-07-23","09:45","Resolved QFP",58.75916,-93.508758,"15V",6513347,470567,1.2,8
"4655","F737870","Woody","2023-07-23 10:00:12","2023-07-23","10:00","Resolved QFP",58.768269,-93.523967,"15V",6514368,469695,6.5,5
"4656","F737870","Woody","2023-07-23 10:15:09","2023-07-23","10:15","Resolved QFP",58.764816,-93.527588,"15V",6513985,469483,1.7,9
"4657","F737870","Woody","2023-07-23 10:30:08","2023-07-23","10:30","Resolved QFP",58.765129,-93.528387,"15V",6514020,469437,2.1,7
"4658","F737870","Woody","2023-07-23 10:45:06","2023-07-23","10:45","Resolved QFP",58.766701,-93.531988,"15V",6514197,469230,1.8,8
"4659","F737870","Woody","2023-07-23 11:00:07","2023-07-23","11:00","Resolved QFP",58.763965,-93.535498,"15V",6513894,469024,1.6,9
"4660","F737870","Woody","2023-07-23 11:15:07","2023-07-23","11:15","Resolved QFP",58.764045,-93.539543,"15V",6513904,468790,4.6,6
"4661","F737870","Woody","2023-07-23 11:45:12","2023-07-23","11:45","Resolved QFP",58.764054,-93.539486,"15V",6513905,468794,1.8,7
"4662","F737870","Woody","2023-07-24 18:00:06","2023-07-24","18:00","Resolved QFP",58.761457,-93.546678,"15V",6513620,468375,1.3,7
"4663","F737870","Woody","2023-07-24 18:15:07","2023-07-24","18:15","Resolved QFP",58.762069,-93.548774,"15V",6513689,468255,1.2,9
"4664","F737870","Woody","2023-07-24 18:30:08","2023-07-24","18:30","Resolved QFP",58.762012,-93.548799,"15V",6513682,468253,1,8
"4665","F737870","Woody","2023-07-24 18:45:06","2023-07-24","18:45","Resolved QFP",58.761989,-93.548788,"15V",6513680,468254,1.1,8
"4666","F737870","Woody","2023-07-24 19:00:07","2023-07-24","19:00","Resolved QFP",58.762003,-93.548771,"15V",6513681,468255,1.3,8
"4667","F737870","Woody","2023-07-24 19:15:07","2023-07-24","19:15","Resolved QFP",58.762085,-93.548897,"15V",6513691,468248,2.8,7
"4668","F737870","Woody","2023-07-24 19:30:09","2023-07-24","19:30","Resolved QFP",58.762031,-93.548822,"15V",6513685,468252,1.5,7
"4669","F737870","Woody","2023-07-24 19:45:12","2023-07-24","19:45","Resolved QFP",58.761991,-93.548766,"15V",6513680,468255,1.7,8
"4670","F737870","Woody","2023-07-24 20:00:09","2023-07-24","20:00","Resolved QFP",58.762095,-93.548825,"15V",6513692,468252,1.6,7
"4671","F737870","Woody","2023-07-24 20:15:07","2023-07-24","20:15","Resolved QFP",58.762041,-93.548892,"15V",6513686,468248,1.9,7
"4672","F737870","Woody","2023-07-24 20:30:08","2023-07-24","20:30","Resolved QFP",58.762022,-93.548759,"15V",6513684,468255,1.6,7
"4673","F737870","Woody","2023-07-24 20:45:10","2023-07-24","20:45","Resolved QFP",58.762019,-93.548796,"15V",6513683,468253,1.5,7
"4674","F737870","Woody","2023-07-24 21:00:11","2023-07-24","21:00","Resolved QFP",58.762034,-93.548777,"15V",6513685,468254,1.3,7
"4675","F737870","Woody","2023-07-24 21:15:10","2023-07-24","21:15","Resolved QFP",58.762,-93.548918,"15V",6513681,468246,1.1,8
"4676","F737870","Woody","2023-07-24 21:30:17","2023-07-24","21:30","Resolved QFP",58.762046,-93.548814,"15V",6513686,468252,2.2,6
"4677","F737870","Woody","2023-07-24 21:45:08","2023-07-24","21:45","Resolved QFP",58.762032,-93.54883,"15V",6513685,468251,1,9
"4678","F737870","Woody","2023-07-24 22:00:06","2023-07-24","22:00","Resolved QFP",58.762037,-93.548808,"15V",6513685,468253,1.1,9
"4679","F737870","Woody","2023-07-24 22:15:09","2023-07-24","22:15","Resolved QFP",58.762054,-93.548837,"15V",6513687,468251,1.9,6
"4680","F737870","Woody","2023-07-24 22:30:06","2023-07-24","22:30","Resolved QFP",58.762057,-93.548763,"15V",6513687,468255,1.8,7
"4681","F737870","Woody","2023-07-24 22:45:11","2023-07-24","22:45","Resolved QFP",58.762017,-93.548711,"15V",6513683,468258,2.7,6
"4682","F737870","Woody","2023-07-24 23:00:06","2023-07-24","23:00","Resolved QFP",58.762058,-93.548928,"15V",6513688,468246,1.9,7
"4683","F737870","Woody","2023-07-24 23:15:06","2023-07-24","23:15","Resolved QFP",58.761131,-93.543447,"15V",6513582,468562,1.1,9
"4684","F737870","Woody","2023-07-24 23:30:08","2023-07-24","23:30","Resolved QFP",58.75793,-93.53457,"15V",6513221,469073,1.2,8
"4685","F737870","Woody","2023-07-24 23:45:06","2023-07-24","23:45","Resolved QFP",58.752351,-93.522776,"15V",6512595,469750,4.1,6
"4686","F737870","Woody","2023-07-25 12:00:25","2023-07-25","12:00","Resolved QFP",58.769091,-93.527425,"15V",6514461,469496,1.3,6
"4687","F737870","Woody","2023-07-25 12:15:08","2023-07-25","12:15","Resolved QFP",58.769155,-93.527365,"15V",6514468,469499,1.2,7
"4688","F737870","Woody","2023-07-25 12:30:06","2023-07-25","12:30","Resolved QFP",58.769141,-93.527395,"15V",6514466,469498,1.1,8
"4689","F737870","Woody","2023-07-25 12:45:08","2023-07-25","12:45","Resolved QFP",58.769155,-93.527393,"15V",6514468,469498,1.6,7
"4690","F737870","Woody","2023-07-25 13:00:07","2023-07-25","13:00","Resolved QFP",58.769152,-93.527389,"15V",6514467,469498,1.5,7
"4691","F737870","Woody","2023-07-25 13:15:13","2023-07-25","13:15","Resolved QFP",58.769099,-93.527511,"15V",6514462,469491,3.8,6
"4692","F737870","Woody","2023-07-25 13:30:21","2023-07-25","13:30","Resolved QFP",58.769018,-93.527779,"15V",6514453,469475,4.1,6
"4693","F737870","Woody","2023-07-25 13:45:10","2023-07-25","13:45","Resolved QFP",58.766219,-93.529514,"15V",6514142,469372,3.2,7
"4694","F737870","Woody","2023-07-25 14:00:11","2023-07-25","14:00","Resolved QFP",58.76627,-93.529379,"15V",6514147,469380,1.2,9
"4695","F737870","Woody","2023-07-25 14:15:13","2023-07-25","14:15","Resolved QFP",58.766289,-93.529242,"15V",6514150,469388,1.9,8
"4696","F737870","Woody","2023-07-25 14:30:18","2023-07-25","14:30","Resolved QFP",58.766284,-93.529317,"15V",6514149,469384,1.1,8
"4697","F737870","Woody","2023-07-25 14:45:20","2023-07-25","14:45","Resolved QFP",58.766265,-93.529332,"15V",6514147,469383,1.4,7
"4698","F737870","Woody","2023-07-25 15:00:06","2023-07-25","15:00","Resolved QFP",58.766288,-93.529295,"15V",6514149,469385,1.3,8
"4699","F737870","Woody","2023-07-25 15:15:26","2023-07-25","15:15","Resolved QFP",58.766338,-93.529324,"15V",6514155,469384,1.8,7
"4700","F737870","Woody","2023-07-25 15:30:08","2023-07-25","15:30","Resolved QFP",58.766299,-93.529294,"15V",6514151,469385,1,9
"4701","F737870","Woody","2023-07-25 15:45:11","2023-07-25","15:45","Resolved QFP",58.766297,-93.529261,"15V",6514150,469387,1.2,8
"4702","F737870","Woody","2023-07-25 16:00:15","2023-07-25","16:00","Resolved QFP",58.766275,-93.529372,"15V",6514148,469381,2.2,6
"4703","F737870","Woody","2023-07-25 16:15:23","2023-07-25","16:15","Resolved QFP",58.766304,-93.529223,"15V",6514151,469389,1.6,6
"4704","F737870","Woody","2023-07-25 16:30:26","2023-07-25","16:30","Resolved QFP",58.766338,-93.529477,"15V",6514155,469375,4.4,5
"4705","F737870","Woody","2023-07-25 17:00:25","2023-07-25","17:00","Resolved QFP",58.766299,-93.529275,"15V",6514151,469386,4.4,5
"4706","F737870","Woody","2023-07-25 17:30:25","2023-07-25","17:30","Resolved QFP",58.766331,-93.52924,"15V",6514154,469388,1.8,6
"4707","F737870","Woody","2023-07-25 17:45:17","2023-07-25","17:45","Resolved QFP",58.766277,-93.529313,"15V",6514148,469384,1.3,8
"4708","F737870","Woody","2023-07-26 00:00:07","2023-07-26","00:00","Resolved QFP",58.769939,-93.526798,"15V",6514555,469533,1.3,7
"4709","F737870","Woody","2023-07-26 00:15:08","2023-07-26","00:15","Resolved QFP",58.769934,-93.52686,"15V",6514554,469529,5.2,6
"4710","F737870","Woody","2023-07-26 00:30:07","2023-07-26","00:30","Resolved QFP",58.76992,-93.526762,"15V",6514553,469535,1.4,6
"4711","F737870","Woody","2023-07-26 00:45:08","2023-07-26","00:45","Resolved QFP",58.769923,-93.526743,"15V",6514553,469536,1.5,7
"4712","F737870","Woody","2023-07-26 01:00:07","2023-07-26","01:00","Resolved QFP",58.769903,-93.526727,"15V",6514551,469537,1.8,6
"4713","F737870","Woody","2023-07-26 01:15:07","2023-07-26","01:15","Resolved QFP",58.769884,-93.526794,"15V",6514549,469533,1.6,7
"4714","F737870","Woody","2023-07-26 01:30:08","2023-07-26","01:30","Resolved QFP",58.769926,-93.526816,"15V",6514553,469532,1.2,8
"4715","F737870","Woody","2023-07-26 01:45:08","2023-07-26","01:45","Resolved QFP",58.769926,-93.526749,"15V",6514553,469536,1.5,8
"4716","F737870","Woody","2023-07-26 02:00:14","2023-07-26","02:00","Resolved QFP",58.769914,-93.526784,"15V",6514552,469534,2.1,7
"4717","F737870","Woody","2023-07-26 02:15:09","2023-07-26","02:15","Resolved QFP",58.769895,-93.526691,"15V",6514550,469539,2.3,6
"4718","F737870","Woody","2023-07-26 02:30:08","2023-07-26","02:30","Resolved QFP",58.769945,-93.526724,"15V",6514555,469537,1.6,8
"4719","F737870","Woody","2023-07-26 02:45:20","2023-07-26","02:45","Resolved QFP",58.769934,-93.526788,"15V",6514554,469533,1.8,6
"4720","F737870","Woody","2023-07-26 03:00:08","2023-07-26","03:00","Resolved QFP",58.769885,-93.526326,"15V",6514549,469560,3.1,8
"4721","F737870","Woody","2023-07-26 03:15:09","2023-07-26","03:15","Resolved QFP",58.763236,-93.519111,"15V",6513805,469972,1.1,9
"4722","F737870","Woody","2023-07-26 03:30:06","2023-07-26","03:30","Resolved QFP",58.763732,-93.518363,"15V",6513860,470015,1.3,7
"4723","F737870","Woody","2023-07-26 03:45:07","2023-07-26","03:45","Resolved QFP",58.764199,-93.51938,"15V",6513912,469957,1.7,9
"4724","F737870","Woody","2023-07-26 04:15:08","2023-07-26","04:15","Resolved QFP",58.749797,-93.508962,"15V",6512304,470547,1,9
"4725","F737870","Woody","2023-07-26 04:30:06","2023-07-26","04:30","Resolved QFP",58.748757,-93.501159,"15V",6512185,470998,0.9,10
"4726","F737870","Woody","2023-07-26 04:45:06","2023-07-26","04:45","Resolved QFP",58.748602,-93.494548,"15V",6512165,471380,0.8,11
"4727","F737870","Woody","2023-07-26 05:00:08","2023-07-26","05:00","Resolved QFP",58.751957,-93.495977,"15V",6512539,471300,1.4,9
"4728","F737870","Woody","2023-07-26 05:15:06","2023-07-26","05:15","Resolved QFP",58.7525,-93.503724,"15V",6512603,470853,0.8,12
"4729","F737870","Woody","2023-07-26 05:30:07","2023-07-26","05:30","Resolved QFP",58.753583,-93.51012,"15V",6512726,470483,1,10
"4730","F737870","Woody","2023-07-26 05:45:07","2023-07-26","05:45","Resolved QFP",58.754329,-93.514486,"15V",6512811,470231,1.2,9
"4731","F737870","Woody","2023-07-27 06:00:06","2023-07-27","06:00","Resolved QFP",58.753913,-93.540179,"15V",6512777,468745,1.2,8
"4732","F737870","Woody","2023-07-27 06:15:08","2023-07-27","06:15","Resolved QFP",58.754477,-93.544421,"15V",6512841,468500,0.8,11
"4733","F737870","Woody","2023-07-27 06:30:11","2023-07-27","06:30","Resolved QFP",58.755019,-93.534473,"15V",6512897,469076,1,8
"4734","F737870","Woody","2023-07-27 06:45:10","2023-07-27","06:45","Resolved QFP",58.762442,-93.522034,"15V",6513718,469802,1.1,8
"4735","F737870","Woody","2023-07-27 07:00:08","2023-07-27","07:00","Resolved QFP",58.76685,-93.524031,"15V",6514210,469690,0.8,11
